Id,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe
2733,Scorcher IV,Secret,Bad,Brown,Black,Female,Yes,2,"2002, May",New Earth,DC
2735,Wayne Clifford,Public,Good,Blue,Blond,Male,Yes,4,"1978, January",New Earth,DC
2743,Talon the Falcon,Public,Good,Hazel,Red,Unknown,Yes,14,"1993, January",New Earth,DC
2746,Alcmaeon,Secret,Neutral,Black,Black,Male,No,3,"2000, July",New Earth,DC
2753,Pino Maroni,Public,Bad,Blue,Black,Male,No,6,"1999, December",New Earth,DC
2756,Shaolin Robot,Secret,Good,Photocellular,Black,Male,Yes,17,"2006, June",New Earth,DC
2757,Carl Nelligan,Public,Neutral,Blue,Black,Male,Yes,25,"1983, April",New Earth,DC
2758,Joseph Chilton,Public,Bad,Hazel,Blond,Male,No,46,"1987, February",New Earth,DC
2765,Dala,Secret,Bad,Red,Black,Female,Yes,13,"1939, October",New Earth,DC
2767,DJ Molecule,Secret,Bad,Brown,Black,Male,Yes,4,"2010, October",New Earth,DC
2768,"Cancero, the Electrical Crab Man",Non-dual,Bad,Brown,Black,Male,Yes,1,"1981, December",New Earth,DC
2776,Nite Lite,Secret,Good,Black,Blond,Male,Yes,6,"1999, February",New Earth,DC
2778,Morris Burgess Brocklesby,Public,Bad,Brown,No,Male,No,3,"1989, January",New Earth,DC
2785,Prime One,Public,Good,Black,Blond,Male,No,4,"1972, July",New Earth,DC
2788,Tascha Pushkin,Secret,Good,Brown,Brown,Female,Yes,12,"1990, February",New Earth,DC
2792,Mister Granite,Secret,Good,Brown,White,Male,Yes,1,"2010, December",New Earth,DC
2799,Joe Hollywood,Secret,Good,Blue,Brown,Male,Yes,1,"2002, February",New Earth,DC
2800,Thomas Haukins,Secret,Good,Blue,Blond,Male,No,181,"1947, June",New Earth,DC
2804,Leona Dorsey,Secret,Bad,Blue,No,Female,Yes,3,"1996, September",New Earth,DC
2805,Van-L,Public,Good,Brown,Brown,Male,Yes,4,"1987, December",New Earth,DC
2807,Peter Robinson,Secret,Neutral,Brown,Black,Male,Yes,24,"2004, November",New Earth,DC
2808,Konvikt,Non-dual,Bad,Black,Blond,Male,Yes,5,"2008, June",New Earth,DC
2811,Reichsmark,Public,Bad,Brown,Brown,Male,Yes,4,"2007, March",New Earth,DC
2812,Axel Storm,Secret,Bad,Brown,Black,Male,Yes,19,"1964, December",New Earth,DC
2829,Epiphany,Public,Good,Blue,Blond,Female,Yes,5,"2001, July",New Earth,DC
2830,David Kim,Secret,Good,Brown,Black,Male,Yes,31,"1994, January",Unknown,DC
2834,"Richard Flag, Jr.",Secret,Good,Blue,Brown,Male,Yes,75,"1959, September",New Earth,DC
2841,William Hayes,Secret,Bad,Brown,Black,Male,Yes,4,"1999, January",New Earth,DC
2850,Jonah,Secret,Bad,No,Blond,Male,No,3,"1986, April",New Earth,DC
2853,Henry Kucharski,Public,Good,Blue,Blond,Male,Yes,2,"2004, December",New Earth,DC
2854,Karen Lou Faulkner,Secret,Neutral,Brown,Brown,Female,Yes,65,"1987, July",New Earth,DC
2858,Jesus Valdez,Public,Bad,White,Black,Male,No,1,"1993, July",New Earth,DC
2859,Faruka,Secret,Good,Brown,Brown,Female,Yes,6,"1989, July",New Earth,DC
2864,Geomancer II,Secret,Bad,Green,Red,Male,Yes,5,"2010, March",New Earth,DC
2869,Dream,Secret,Neutral,Black,Black,Male,No,95,"1989, January",New Earth,DC
2873,Colin Brandywine,Secret,Good,White,Black,Male,Yes,2,"1993, September",New Earth,DC
2875,Uncle Sam,Secret,Good,Blue,White,Male,Yes,162,"1940, July",New Earth,DC
2876,Jenet Klyburn,Public,Good,Blue,Red,Female,Yes,40,"1976, October",New Earth,DC
2879,Marion Winston,Public,Good,Blue,Red,Female,Yes,22,"1983, May",New Earth,DC
2881,Nyssa Raatko,Secret,Bad,Blue,Black,Female,No,14,"2003, August",New Earth,DC
2882,Clancy Johnson,Secret,Good,Green,Brown,Male,No,6,"2010, June",New Earth,DC
2885,Langford Terrill,Secret,Good,Blue,Blond,Male,Yes,59,"1940, September",New Earth,DC
2886,William Magnus,Secret,Bad,Blue,Brown,Male,Yes,1,"1963, July",New Earth,DC
2889,Miss Bloss,Secret,Neutral,White,Black,Female,Yes,4,"2009, July",New Earth,DC
2890,Sardonyx,Public,Neutral,Blue,Black,Male,Yes,25,"1983, April",New Earth,DC
2892,Wicker Man,Secret,Bad,Blue,Black,Male,Yes,1,"2006, February",New Earth,DC
2894,David Palmer,Non-dual,Good,Brown,Brown,Male,No,5,"1988, December",New Earth,DC
2898,Kid Impala,Secret,Good,Grey,Black,Male,Yes,2,"2005, February",New Earth,DC
2901,Ernest Franklin,Secret,Bad,Orange,Blond,Male,Yes,2,"1991, June",New Earth,DC
2903,Wolfgang Schmidt,Secret,Bad,Green,Blond,Male,Yes,4,"1988, January",New Earth,DC
2918,Emma,Public,Neutral,Blue,Brown,Female,No,11,"1985, June",New Earth,DC
2919,Fork,Secret,Good,Black,White,Male,Yes,1,"2011, May",New Earth,DC
2920,Hugh Dawkins,Secret,Good,White,Blond,Male,Yes,74,"1986, November",New Earth,DC
2921,Niang Guan Jun,Secret,Good,Brown,Black,Female,Yes,8,"2006, June",New Earth,DC
2926,Ngo Sik,Public,Bad,Blue,White,Male,No,1,"2010, June",New Earth,DC
2927,Mackenzie Garrison,Public,Bad,White,Brown,Female,Yes,4,"1987, October",New Earth,DC
2928,Edward Earhart,Public,Bad,Brown,Brown,Male,Yes,4,"1978, March",New Earth,DC
2930,Fauna Faust,Secret,Bad,Black,White,Female,No,2,"1995, March",New Earth,DC
2931,Eve Eden,Secret,Neutral,Blue,Blond,Female,Yes,154,"1966, September",New Earth,DC
2932,Moyshe Nakhman,Secret,Good,Black,Auburn,Male,Yes,9,"1990, September",New Earth,DC
2934,Sparkplug,Secret,Bad,Brown,Red,Female,Yes,1,"2006, November",New Earth,DC
2935,Antithesis,Secret,Bad,Red,Black,Male,Yes,5,"1978, February",New Earth,DC
2939,Adrian Zapruder,Public,Neutral,Brown,White,Male,Yes,1,"1995, March",New Earth,DC
2941,Gisa,Public,Good,Brown,Brown,Female,Yes,1,"1989, June",New Earth,DC
2942,Samuel Toth,Secret,Bad,Blue,Blond,Male,Yes,2,"1981, March",New Earth,DC
2944,Mace Gardner,Secret,Bad,Green,Red,Male,Yes,17,"1993, September",New Earth,DC
2946,Barbara Lane,Secret,Good,Blue,Black,Female,Yes,1,"2009, June",New Earth,DC
2947,Witchazel,Secret,Bad,White,Purple,Female,Yes,2,"2005, November",New Earth,DC
2952,Lance Gallant,Secret,Good,Blue,Blond,Male,Yes,37,"1943, January",Earth-X,DC
2954,Catherine Grant,Public,Good,Blue,Blond,Female,Yes,151,"1987, January",New Earth,DC
2960,Eric Needham,Secret,Bad,Brown,Black,Male,Yes,32,"1976, September",New Earth,DC
2962,Tusky,Secret,Good,Blue,White,Male,Yes,7,"1967, December",New Earth,DC
2966,Xenon,Secret,Bad,Red,White,Male,Yes,3,"2003, February",New Earth,DC
2968,Armek,Secret,Bad,Brown,Black,Male,Yes,6,"1997, January",New Earth,DC
2969,Techno,Secret,Bad,Brown,Black,Male,Yes,2,"1995, January",New Earth,DC
2972,Plasma,Secret,Bad,Blue,No,Male,Yes,1,"1994, June",New Earth,DC
2985,Ghost Fox Killer,Secret,Neutral,White,Black,Female,Yes,21,"2006, June",New Earth,DC
2986,Deathstorm,Public,Bad,Blue,Black,Male,No,9,"2010, November",New Earth,DC
2992,Peter Grogan,Secret,Bad,Red,Red,Male,Yes,2,"1995, July",New Earth,DC
2997,Cherniss,Public,Good,Blue,Blond,Male,No,4,"1985, October",New Earth,DC
3003,Darwin Jones,Public,Good,Brown,Brown,Male,Yes,9,"1950, September",New Earth,DC
3008,Goode Ole Bernie,Public,Bad,Blue,Red,Male,Yes,3,"1995, September",New Earth,DC
3018,Ghetto-Blaster,Secret,Bad,Green,Black,Male,Yes,1,"1985, May",New Earth,DC
3019,Hector,Public,Good,Brown,Black,Male,Yes,16,"2007, January",New Earth,DC
3021,Magus Eximus,Non-dual,Good,White,Blue,Male,No,3,"2008, May",New Earth,DC
3023,Korrigan,Secret,Bad,Brown,Red,Female,Yes,2,"2011, February",New Earth,DC
3024,Neal Emerson,Secret,Bad,Blue,Black,Male,No,81,"1963, June",New Earth,DC
3027,Paul Strobe,Secret,Bad,Brown,Brown,Male,Yes,1,"1960, June",Earth-One,DC
3031,Thomas Tinker,Secret,Good,Purple,Bald,Male,Yes,8,"2005, July",New Earth,DC
3034,Cheater,Secret,Bad,Red,Blond,Male,Yes,3,"2007, September",New Earth,DC
3040,Sebastien Mallory,Public,Bad,Blue,Brown,Male,Yes,6,"2010, November",New Earth,DC
3042,Grover Cleveland,Secret,Good,Black,Brown,Male,Yes,1,"1999, August",New Earth,DC
3046,Clock King II,Secret,Bad,Brown,Brown,Male,Yes,11,"2008, April",New Earth,DC
3047,Soseh Mykros,Secret,Good,Blue,Red,Female,No,15,"2000, October",New Earth,DC
3052,Anissa Pierce,Secret,Good,Brown,Black,Female,Yes,92,"2003, August",New Earth,DC
3059,Nightfist,Secret,Bad,Black,Black,Male,No,3,"1996, September",New Earth,DC
3062,Elsa Magnusson,Public,Good,Brown,Brown,Female,Yes,35,"1959, August",New Earth,DC
3065,Juggler,Secret,Good,Blue,Black,Male,Yes,19,"1967, April",New Earth,DC
3066,Tataka,Secret,Bad,Red,Black,Female,Yes,5,"2011, May",New Earth,DC
3069,Bog Venus,Public,Good,Brown,Red,Female,Yes,6,"1986, April",New Earth,DC
3070,Jerry McGee,Public,Bad,Brown,Black,Male,Yes,25,"1987, October",New Earth,DC
3078,Maduvu,Secret,Bad,Blue,Brown,Male,Yes,8,"2008, January",New Earth,DC
3081,Sky Raider,Secret,Bad,Blue,Black,Male,Yes,1,"1981, October",New Earth,DC
3086,Roderick,Secret,Bad,Red,Black,Male,No,7,"1993, November",New Earth,DC
3093,Joan Dale,Secret,Good,Blue,Black,Female,Yes,37,"1941, August",New Earth,DC
3094,Simon Stagg,Public,Bad,Blue,White,Male,Yes,83,"1965, January",New Earth,DC
3095,Lin Koo Teng,Public,Good,Brown,Black,Female,Yes,9,"1989, December",New Earth,DC
3098,Horace Westlake,Public,Good,Blue,White,Male,Yes,10,"1988, November",New Earth,DC
3108,Donald Hall,Secret,Good,Blue,Blond,Male,No,50,"1968, June",New Earth,DC
3112,Sardath,Public,Good,Blue,Black,Male,Yes,86,"1958, December",New Earth,DC
3113,June Moone,Secret,Good,Green,Black,Female,Yes,110,"1966, April",New Earth,DC
3115,Ashok Desai,Secret,Bad,Black,Black,Male,No,4,"1987, October",New Earth,DC
3117,Reno Rosetti,Public,Good,Blue,Black,Male,Yes,5,"2003, July",New Earth,DC
3119,Rupert Thorne,Public,Bad,Brown,White,Male,Yes,27,"1977, May",New Earth,DC
3124,Freeway,Secret,Bad,Blue,Brown,Male,Yes,9,"2002, November",New Earth,DC
3126,Beryl Hutchinson,Secret,Good,Blue,Red,Female,Yes,35,"1999, February",New Earth,DC
3130,Mister Justice,Secret,Good,White,Black,Male,Yes,1,"2010, March",New Earth,DC
3132,Necromina,Secret,Bad,Brown,Black,Female,Yes,4,"1990, June",New Earth,DC
3137,Shirley Rice,Secret,Bad,Green,Blond,Female,Yes,1,"1986, December",New Earth,DC
3139,Miranda Shrieve,Public,Good,Yellow,Brown,Female,Yes,3,"2011, August",New Earth,DC
3143,Clarissa Clemens,Secret,Bad,Green,Black,Female,Yes,10,"1983, March",New Earth,DC
3144,Dudley H. Dudley,Public,Good,Blue,White,Male,Yes,18,"1995, March",New Earth,DC
3150,Matthew Nieman,Public,Bad,Blue,Black,Male,Yes,2,"1994, December",New Earth,DC
3151,Jewelius Blak,Public,Good,Brown,Brown,Female,Yes,1,"1988, March",New Earth,DC
3154,Lisa Snart,Secret,Good,Blue,Blond,Female,No,44,"1977, June",New Earth,DC
3162,Rafael Santini,Public,Bad,Blue,Black,Male,Yes,2,"1990, January",New Earth,DC
3170,Klarn Arg,Secret,Good,White,Bald,Male,Yes,17,"1965, June",New Earth,DC
3176,Suit,Secret,Bad,Blue,Brown,Genderless,Yes,5,"1997, October",New Earth,DC
3177,Trey Thompson,Secret,Good,Blue,Black,Male,No,2,"2007, February",New Earth,DC
3197,Daniel Tsang,Public,Good,Black,Black,Male,Yes,20,"2002, February",New Earth,DC
3199,Silver Dragon,Public,Bad,Brown,Black,Male,Yes,3,"1994, October",New Earth,DC
3203,Miss Tribb,Public,Neutral,Red,Black,Female,Yes,1,"1990, November",New Earth,DC
3208,Lucius Funk,Public,Bad,Black,Black,Male,Yes,7,"2002, October",New Earth,DC
3210,Slobo,Secret,Neutral,Yellow,Black,Male,Yes,16,"2001, December",New Earth,DC
3218,Swastika,Secret,Bad,Black,White,Male,Yes,3,"2007, March",New Earth,DC
3221,Miss Poltergeist,Secret,Good,White,Purple,Female,Yes,3,"2008, May",New Earth,DC
3222,Andrew Lopez,Secret,Good,Red,Black,Male,Yes,2,"2004, July",New Earth,DC
3223,Predator,Public,Bad,Blue,Black,Unknown,No,38,"1984, July",New Earth,DC
3224,Zviad Baazovi,Secret,Neutral,Brown,Black,Male,Yes,16,"1986, January",New Earth,DC
3234,Drrt,Public,Bad,One,Brown,Male,Yes,8,"1996, September",New Earth,DC
3238,Callie Evans,Public,Good,White,Brown,Female,Yes,9,"1995, December",New Earth,DC
3240,Trok,Secret,Bad,Red,Blond,Male,No,9,"1971, May",New Earth,DC
3243,James Rice,Public,Neutral,Red,Bald,Male,No,7,"1985, March",New Earth,DC
3248,"Stanley Dover, Elder",Secret,Bad,Blue,Grey,Male,No,10,"2001, April",New Earth,DC
3249,Lester Davis,Public,Good,Brown,Black,Male,Yes,142,"1957, February",New Earth,DC
3251,Mabel Martin,Secret,Neutral,Green,Blond,Female,Yes,3,"2006, October",New Earth,DC
3252,Consivia,Secret,Good,Blue,Black,Female,No,2,1988,New Earth,DC
3260,Morlo,Secret,Good,Blue,Brown,Male,Yes,16,"1997, October",New Earth,DC
3271,Quaar,Public,Good,Red,Brown,Male,Yes,5,"1985, February",New Earth,DC
3272,Rebecca Sharpe,Secret,Bad,Green,Red,Female,Yes,13,"1987, January",New Earth,DC
3275,Doctor Aikens,Public,Good,Blue,Grey,Male,Yes,1,"1987, June",New Earth,DC
3278,Keith Kenyon,Public,Bad,Brown,Red,Male,Yes,47,"1965, July",New Earth,DC
3279,Tsunami,Secret,Bad,Green,Black,Female,Yes,1,"1982, January",New Earth,DC
3282,Acidia,Secret,Bad,Red,Blond,Female,Yes,1,"1998, May",New Earth,DC
3284,Wenonah Littlebird,Secret,Good,Red,Black,Female,Yes,20,"1986, March",New Earth,DC
3291,Zac Ares Bandet,Secret,Good,Blue,Black,Male,No,1,"2000, July",New Earth,DC
3298,Dynamole,Secret,Good,Blue,Brown,Male,Yes,1,"2006, October",New Earth,DC
3299,Richard Daniel,Public,Bad,Blue,Brown,Male,No,1,"1996, December",New Earth,DC
3301,Denton Fixx,Public,Good,White,Brown,Male,Yes,12,"1986, January",New Earth,DC
3306,Yuri Rashnikov,Public,Bad,White,Brown,Male,Yes,1,"1983, May",New Earth,DC
3307,Immortal Man in Darkness,Secret,Bad,Brown,Black,Male,Yes,12,"2006, June",New Earth,DC
3308,Marcy Reynolds,Public,Bad,Brown,Black,Female,No,4,"1981, June",New Earth,DC
3311,Boss Bishonen,Secret,Good,Brown,Red,Male,Yes,2,"2009, October",New Earth,DC
3319,Chaselon,Public,Good,White,Black,Male,No,60,"1961, December",New Earth,DC
3320,Bizarro Toyman,Secret,Bad,Blue,Blond,Male,Yes,1,"2007, November",New Earth,DC
3322,Turtle Man,Secret,Bad,Blue,Black,Male,Yes,10,"1956, October",New Earth,DC
3327,William MacIntyre,Secret,Good,White,White,Male,No,32,"1994, August",New Earth,DC
3328,Katharine Ferbel,Public,Good,Brown,Red,Female,Yes,16,"1989, January",New Earth,DC
3330,Forager I,Secret,Good,Blue,Black,Male,No,20,"1972, July",New Earth,DC
3338,Zinda Blake,Secret,Good,Blue,Blond,Female,Yes,104,"1959, February",New Earth,DC
3342,Thaddeus Ryerstad,Public,Bad,Blue,Blond,Male,Yes,40,"1997, May",New Earth,DC
3344,Cassandra Sandsmark,Public,Good,Blue,Blond,Female,Yes,423,"1996, January",New Earth,DC
3345,Nathan Craig Jones,Secret,Good,Brown,Black,Male,Yes,15,"2001, March",New Earth,DC
3346,Waylon Grant,Public,Good,Green,Black,Male,Yes,14,"1940, February",New Earth,DC
3352,Kkrudd,Secret,Bad,Blue,Brown,Male,No,1,"1994, March",New Earth,DC
3355,Robert Reed,Secret,Good,Brown,Blond,Male,Yes,38,"1966, January",New Earth,DC
3359,Spak-Drom,Public,Good,Green,Black,Male,No,3,"1981, May",New Earth,DC
3360,Shingo Wol,Public,Good,Black,Black,Male,No,2,1987,New Earth,DC
3361,Orion,Public,Good,Blue,Red,Male,No,237,"1971, March",New Earth,DC
3366,Henry Hall,Secret,Good,Red,Brown,Male,Yes,175,"1968, June",New Earth,DC
3368,Weisswurst,Secret,Bad,Brown,Black,Male,Yes,2,"1992, March",New Earth,DC
3369,Hyve,Secret,Bad,Red,Grey,Male,Yes,2,"2002, September",New Earth,DC
3371,Kate Godwin,Secret,Good,Brown,Blond,Female,No,19,"1993, September",New Earth,DC
3375,Symon Terrynce,Public,Good,Brown,Grey,Male,Yes,7,"1983, October",New Earth,DC
3379,Mary Seward,Public,Bad,Red,Red,Female,Yes,21,"1981, March",New Earth,DC
3383,Honey,Secret,Good,Brown,Blond,Female,Yes,6,"1994, January",New Earth,DC
3387,Carl Packard,Secret,Good,Purple,Brown,Male,Yes,13,"1993, February",New Earth,DC
3388,Erewhon,Secret,Good,Brown,Blond,Male,Yes,10,"1993, October",New Earth,DC
3392,Tech-Fu,Secret,Good,Black,Black,Male,No,1,"2005, November",New Earth,DC
3396,Trouble,Public,Good,Black,White,Male,Yes,17,"1985, July",New Earth,DC
3399,Phoebe,Public,Neutral,Black,No,Female,No,11,"1985, August",New Earth,DC
3400,Auron,Public,Good,White,Black,Male,No,3,"1993, March",New Earth,DC
3405,Anton Arcane,Public,Bad,Black,White,Male,No,55,"1973, January",New Earth,DC
3406,Abner Girdler,Public,Bad,Green,Brown,Male,Yes,1,"1995, October",New Earth,DC
3408,Space Cadet,Secret,Bad,Black,Black,Female,Yes,2,"2010, December",New Earth,DC
3414,Incarnate,Secret,Bad,Black,White,Male,Yes,7,"1995, January",New Earth,DC
3415,Genevieve Pitt,Public,Bad,Blue,White,Female,No,2,"1988, November",New Earth,DC
3420,Khalid,Secret,Good,Blue,Black,Male,Yes,4,"2006, December",New Earth,DC
3421,Dummy,Secret,Bad,Brown,Brown,Male,Yes,23,"1941, December",New Earth,DC
3425,Tzin-Tzin,Secret,Bad,Blue,Blond,Male,No,13,"1966, August",New Earth,DC
3427,Xolotl,Secret,Neutral,Blue,Black,Male,No,1,"2006, September",New Earth,DC
3431,Vera Klopis,Public,Bad,Brown,Pink,Female,Yes,2,"2006, June",New Earth,DC
3434,Gu Lao,Public,Good,Black,Brown,Male,Yes,13,"2006, June",New Earth,DC
3437,Gog I,Public,Neutral,White,White,Male,Yes,15,"2008, March",New Earth,DC
3440,Stanislaus Drozdowski,Public,Good,Blue,Blond,Male,No,4,"1988, March",New Earth,DC
3441,Turbeau,Public,Bad,Variable,Blond,Male,Yes,1,"1991, August",New Earth,DC
3443,Phillip Mason,Public,Good,Blue,Blond,Male,Yes,51,"1959, August",New Earth,DC
3445,William West,Secret,Good,Blue,Bald,Male,Yes,2,"1961, April",New Earth,DC
3452,Jose Ramirez,Public,Good,Brown,Black,Male,Yes,4,"1984, February",New Earth,DC
3454,Druu,Public,Good,Blue,Green,Male,Yes,1,"1994, October",New Earth,DC
3455,Getaway Jones,Secret,Bad,Brown,Red,Male,Yes,2,"1997, February",New Earth,DC
3457,Panda Potter,Public,Good,Hazel,Black,Male,No,14,"2006, August",New Earth,DC
3458,Katherine Manser,Secret,Good,Green,Red,Female,No,18,"1978, October",New Earth,DC
3468,Morrigan,Secret,Bad,Blue,Black,Unknown,Yes,3,"1998, August",New Earth,DC
3469,Jeremy Karne,Secret,Bad,Brown,Blond,Male,Yes,21,"2006, July",New Earth,DC
3472,Atlanna,Public,Good,Brown,Brown,Female,No,31,"1959, May",New Earth,DC
3480,Jeremy Barlow,Public,Bad,Blue,Black,Male,Yes,5,"2002, May",New Earth,DC
3481,Professional Scotsman,Secret,Good,Black,Grey,Male,Yes,2,"2010, December",New Earth,DC
3483,Grant Emerson,Public,Good,Blue,Black,Male,No,166,"1994, April",New Earth,DC
3485,El Sombrero,Secret,Bad,Black,Orange,Male,Yes,10,"2008, June",New Earth,DC
3487,Jeffrey Graham,Public,Good,Blue,Blond,Male,Yes,1,"1951, May",New Earth,DC
3488,Adam Cray,Secret,Good,Blue,Red,Male,No,15,"1990, August",New Earth,DC
3489,Carny,Non-dual,Bad,Blue,Black,Male,No,2,"1990, September",New Earth,DC
3494,Jeremiah Arkham,Public,Bad,Brown,Red,Male,Yes,65,"1992, June",New Earth,DC
3496,Hamilton Drew,Public,Good,Brown,Brown,Male,Yes,6,"2000, July",New Earth,DC
3499,Doctor Chaos,Secret,Bad,Blue,Black,Male,Yes,5,"2011, February",New Earth,DC
3506,Shlagen,Public,Neutral,Orange,Brown,Male,Yes,27,"1983, June",New Earth,DC
3509,Misa,Public,Bad,Green,Blond,Female,Yes,8,"1996, September",New Earth,DC
3516,Paul Kirk III,Secret,Good,Brown,Brown,Male,No,5,"1976, June",New Earth,DC
3517,Jack,Public,Bad,Red,Black,Male,Yes,1,"2008, December",New Earth,DC
3519,Etta Candy,Public,Good,Green,Brown,Female,Yes,84,"1942, February",New Earth,DC
3521,Rodunn,Public,Good,Grey,Brown,Male,Yes,30,"2000, January",New Earth,DC
3522,Blue Ice,Secret,Bad,Blue,Black,Female,No,2,"2000, March",New Earth,DC
3526,Han-T,Public,Good,Blue,Grey,Male,Yes,1,"1987, December",New Earth,DC
3529,Darknight,Secret,Good,Blue,Brown,Male,Yes,4,"2011, April",New Earth,DC
3534,Krunch,Secret,Good,Blue,Red,Male,Yes,3,"1975, September",New Earth,DC
3535,Cross Williams,Public,Bad,Blue,Black,Male,No,4,"1993, September",New Earth,DC
3536,Devlos Ungol,Secret,Bad,Black,Blond,Male,Yes,6,"1999, September",New Earth,DC
3537,Damian Wayne,Secret,Good,Blue,Black,Male,No,216,"1987, September",Prime Earth,DC
3543,Etienne Guiborg,Secret,Bad,Blue,Blond,Male,Yes,5,"2011, February",New Earth,DC
3544,Adellca,Secret,Good,Black,Black,Female,No,1,"2011, September",New Earth,DC
3545,Radu Stancu,Public,Good,Blue,Black,Male,Yes,17,"1994, December",New Earth,DC
3547,Deimos,Public,Bad,Blue,Black,Male,Yes,28,"1975, November",New Earth,DC
3548,Suli Stellamaris,Public,Neutral,Black,Black,Female,Yes,1,"2006, April",New Earth,DC
3553,Sylvia Sinclair,Public,Bad,Blue,Blond,Female,No,6,"2002, December",New Earth,DC
3554,Starshrike,Secret,Bad,Blue,Black,Female,Yes,11,"2002, April",New Earth,DC
3555,Shadow of War,Secret,Bad,Brown,White,Female,Yes,4,"2010, April",New Earth,DC
3556,Santiago Vargas,Secret,Good,Brown,Black,Male,Yes,22,"1955, January",New Earth,DC
3557,Terri Eckhart,Secret,Good,Green,Red,Female,Yes,6,"1990, December",New Earth,DC
3558,Shuja,Public,Good,Brown,Black,Male,Yes,3,"2009, November",New Earth,DC
3560,Camilla Malone,Public,Good,Black,Black,Female,Yes,3,"1999, February",New Earth,DC
3562,Milo Armitage,Public,Bad,Brown,Grey,Male,Yes,3,"1997, September",New Earth,DC
3569,Sidney Shiang,Public,Bad,Blue,Black,Male,No,6,"2004, July",New Earth,DC
3571,Rachel Berkowitz,Secret,Bad,White,Black,Female,Yes,4,"2002, April",New Earth,DC
3573,Mrs. McIlvaine,Public,Good,Brown,Grey,Female,Yes,26,"1993, February",New Earth,DC
3574,Wildman,Secret,Bad,Blue,Black,Male,Yes,1,"1994, February",New Earth,DC
3575,Luther Mannkin,Public,Good,Yellow,Black,Male,Yes,12,"1984, September",New Earth,DC
3578,Deb Kafka,Public,Good,Brown,Brown,Female,Yes,5,"1989, August",New Earth,DC
3594,Cricket,Secret,Bad,Brown,White,Male,Yes,1,"2011, September",New Earth,DC
3599,Norchavius,Public,Good,Yellow,Blond,Male,Yes,8,"2008, February",New Earth,DC
3607,Minkis,Public,Bad,Blue,Red,Female,Yes,4,"1991, December",New Earth,DC
3612,Gualicho,Secret,Bad,Black,White,Male,Yes,1,"2000, September",New Earth,DC
3614,Djo Sut,Public,Neutral,Green,Brown,Male,Yes,2,"2009, March",New Earth,DC
3617,Bizarro Captain Marvel,Public,Neutral,Hazel,Brown,Unknown,Yes,1,"2011, April",New Earth,DC
3621,Jamie Harper,Public,Good,Brown,Black,Female,Yes,29,"2006, May",New Earth,DC
3626,Ace Atchinson,Public,Bad,Green,Blond,Male,Yes,11,"1998, September",New Earth,DC
3629,Phillip Darrow,Public,Bad,Green,Grey,Male,Yes,3,"1995, June",New Earth,DC
3636,Aarden,Public,Good,Brown,Brown,Male,Yes,6,"1996, February",New Earth,DC
